country,year,parity,mean_age_at_birth,n
Cote d'Ivoire,2011,10,37.488706367002756,220
Cote d'Ivoire,2011,11,38.09041889768206,94
Cote d'Ivoire,2011,12,38.38645827171891,37
Cote d'Ivoire,2011,13,38.45671286500663,8
Cote d'Ivoire,2011,14,41.272296366424236,5
Cote d'Ivoire,2011,15,41.499391442483905,2
Cote d'Ivoire,2021,1,20.054033207832887,10942
Cote d'Ivoire,2021,2,23.285382991924305,8655
Cote d'Ivoire,2021,3,26.03570188790191,6721
Cote d'Ivoire,2021,4,28.347357177585025,4970
Cote d'Ivoire,2021,5,30.576812228625734,3460
Cote d'Ivoire,2021,6,32.36480001289297,2282
Cote d'Ivoire,2021,7,34.07283620350642,1410
Cote d'Ivoire,2021,8,35.44562570757938,800
Cote d'Ivoire,2021,9,36.53814052732398,395
Cote d'Ivoire,2021,10,37.77431319251221,216
Cote d'Ivoire,2021,11,38.11564766342778,75
Cote d'Ivoire,2021,12,38.988327654681974,29
Cote d'Ivoire,2021,13,37.76765886109148,10
Cote d'Ivoire,2021,14,41.12929321027969,5
Cote d'Ivoire,2021,15,38.998184196406775,2
Cote d'Ivoire,2021,16,39.35917939118028,2
Cote d'Ivoire,2021,17,41,1
Cote d'Ivoire,2021,18,41,1
Cote d'Ivoire,2021,19,45.583333333333336,1
Cote d'Ivoire,2021,20,48.166666666666664,1
Kenya,1993,1,19.005665385054133,5415
Kenya,1993,2,21.43052365887138,4481
Kenya,1993,3,23.655882276800927,3649
Kenya,1993,4,25.82563484031944,2943
Kenya,1993,5,27.981385282398055,2306
Kenya,1993,6,29.92093413151781,1725
Kenya,1993,7,31.804760618692764,1258
Kenya,1993,8,33.62764700586597,887
Kenya,1993,9,35.188040082964946,575
Kenya,1993,10,36.83298505110573,328
Kenya,1993,11,37.82207391068005,172
Kenya,1993,12,38.85677626342542,88
Kenya,1993,13,39.42684817318104,42
Kenya,1993,14,39.69572030504875,17
Kenya,1993,15,39.60177042051417,8
Kenya,1993,16,41.25458924671186,4
Kenya,1993,17,42.99999999999999,1
Kenya,1998,1,19.26096818378985,5717
Kenya,1998,2,21.73507543746921,4618
Kenya,1998,3,23.92286391114897,3626
Kenya,1998,4,26.036716139591967,2849
Kenya,1998,5,28.074342700840415,2159
Kenya,1998,6,30.26906251216858,1617
Kenya,1998,7,32.0662620120777,1108
Kenya,1998,8,33.80899910599256,749
Kenya,1998,9,35.55265326673879,474
Kenya,1998,10,36.66125367282604,247
Kenya,1998,11,37.466012218955576,108
Kenya,1998,12,39.404467453198095,55
Kenya,1998,13,40.16329179648676,17
Kenya,1998,14,41.170523976056735,5
Kenya,1998,15,40.458333333333336,2
Kenya,2003,1,19.522789370860576,5865
Kenya,2003,2,22.07946650493396,4603
Kenya,2003,3,24.50204981127223,3550
Kenya,2003,4,26.57887941376605,2624
Kenya,2003,5,28.73770332869553,1893
Kenya,2003,6,30.612306806889066,1344
Kenya,2003,7,32.43786112621464,920
Kenya,2003,8,34.05057965359239,601
Kenya,2003,9,35.55772873194289,339
Kenya,2003,10,37.116938268878485,194
Kenya,2003,11,38.30923653040793,79
Kenya,2003,12,39.96861285715712,41
Kenya,2003,13,40.694473850906796,12
Kenya,2003,14,40.29838360530552,7
Kenya,2003,15,42.5,1
Kenya,2003,16,43.416666666666664,1
Kenya,2008,1,19.628623176705954,6102
Kenya,2008,2,22.277092052414922,4920
Kenya,2008,3,24.820716469399773,3709
Kenya,2008,4,27.065172667432932,2669
Kenya,2008,5,28.93455756131755,1884
Kenya,2008,6,31.033430773725534,1320
Kenya,2008,7,32.91599773551361,846
Kenya,2008,8,34.99674335885098,521
Kenya,2008,9,36.08312620832103,289
Kenya,2008,10,37.44914014317367,148
Kenya,2008,11,38.66938853806813,73
Kenya,2008,12,40.100608259763874,32
Kenya,2008,13,40.68905185949173,13
Kenya,2008,14,39.790284166406174,4
Kenya,2008,15,42.17008423473076,4
Kenya,2014,1,20.02514935555764,23245
Kenya,2014,2,22.892081858324655,18819
Kenya,2014,3,25.394960281982833,14081
Kenya,2014,4,27.58580419110635,9963
Kenya,2014,5,29.62520726358148,6746
Kenya,2014,6,31.532758822227823,4534
Kenya,2014,7,33.38030475818779,2878
Kenya,2014,8,34.88145877985759,1672
Kenya,2014,9,36.37088546866688,882
Kenya,2014,10,37.49032119631499,461
Kenya,2014,11,38.77512621505381,210
Kenya,2014,12,39.34144598952679,72
Kenya,2014,13,39.484318546334514,22
Kenya,2014,14,41.769645986581594,5
Kenya,2014,15,46.583333333333336,1
Kenya,2022,1,20.47497288928892,23343
Kenya,2022,2,23.727329229915615,18224
Kenya,2022,3,26.371524006992228,13109
Kenya,2022,4,28.227190362767434,8735
Kenya,2022,5,29.980171544528435,5647
Kenya,2022,6,31.60319336840526,3583
Kenya,2022,7,33.187038106913164,2206
Kenya,2022,8,34.616707785418974,1269
Kenya,2022,9,36.09507842144539,706
Kenya,2022,10,37.01034683319302,338
Kenya,2022,11,38.956210794260926,145
Kenya,2022,12,40.899012615810065,55
Kenya,2022,13,41.20964498120278,16
Kenya,2022,14,41.55672906051572,4
Kenya,2022,15,43.083333333333336,1
Lesotho,2004,1,20.288680703716473,4832
Lesotho,2004,2,23.480597026693314,3472
Lesotho,2004,3,26.59751110017776,2418
Lesotho,2004,4,29.17971203000837,1616
Lesotho,2004,5,31.90732121832986,1051
Lesotho,2004,6,34.12761508293282,657
Lesotho,2004,7,36.26185442113186,355
Lesotho,2004,8,38.131666457094724,178
Lesotho,2004,9,38.909121150999134,79
Lesotho,2004,10,40.19957155778135,29
Lesotho,2004,11,41.12954119559826,14
Lesotho,2004,12,43.93391391060738,7
Lesotho,2009,1,20.549549395483258,5191
Lesotho,2009,2,23.854835044486002,3558
Lesotho,2009,3,26.94986309452334,2332
Lesotho,2009,4,29.700837261252282,1466
Lesotho,2009,5,32.32333715175134,859
Lesotho,2009,6,34.44958667832418,495
Lesotho,2009,7,35.90760887277439,265
Lesotho,2009,8,37.72806038079665,142
Lesotho,2009,9,39.248762157928915,72
Lesotho,2009,10,40.36162986050308,33
Lesotho,2009,11,40.994751694202975,11
Lesotho,2009,12,42.149074346457844,4
Lesotho,2009,13,45.916666666666664,1
Lesotho,2014,1,20.72165142382178,4540
Lesotho,2014,2,24.257576497680137,3087
Lesotho,2014,3,27.42269450435262,1860
Lesotho,2014,4,30.02031781019391,1030
Lesotho,2014,5,32.426533648216505,576
Lesotho,2014,6,34.5904406998196,314
Lesotho,2014,7,36.1492476386133,159
Lesotho,2014,8,37.29957850576483,80
Lesotho,2014,9,38.49718877312927,37
Lesotho,2014,10,39.5257159545632,17
Lesotho,2014,11,41.306072534455566,7
Lesotho,2014,12,40.85427060485443,3
Lesotho,2023,1,21.398370891878994,4446
Lesotho,2023,2,25.670942963783727,2920
Lesotho,2023,3,28.816611296833155,1595
Lesotho,2023,4,31.040112293862265,772
Lesotho,2023,5,32.96980844894519,376
Lesotho,2023,6,35.52160294347322,196
Lesotho,2023,7,36.30089425868719,84
Lesotho,2023,8,37.53756191338722,35
Lesotho,2023,9,38.24986049758045,14
Lesotho,2023,10,40.436331998260066,6
Lesotho,2023,11,46.75,1
Liberia,2007,1,19.122101515115006,5701
Liberia,2007,2,22.205430706177903,4502
Liberia,2007,3,25.01074839340135,3546
Liberia,2007,4,27.307890084253163,2678
Liberia,2007,5,29.504088443967973,1960
Liberia,2007,6,31.41311574138177,1379
Liberia,2007,7,33.10859162865723,959
Liberia,2007,8,34.77272002792498,602
Liberia,2007,9,36.30791204775224,371
Liberia,2007,10,37.7197680213499,227
Liberia,2007,11,39.38344761489705,126
Liberia,2007,12,40.942852907935894,53
Liberia,2007,13,40.381993868093026,11
Liberia,2007,14,42.12380981287231,6
Liberia,2007,15,45.41691578154788,2
Liberia,2013,1,18.88480729772971,7559
Liberia,2013,2,22.013449416556416,6141
Liberia,2013,3,24.668132558566036,4876
Liberia,2013,4,27.144569585564245,3763
Liberia,2013,5,29.303647612772938,2870
Liberia,2013,6,31.216041896439236,2057
Liberia,2013,7,32.80702428481875,1410
Liberia,2013,8,34.33259160437369,919
Liberia,2013,9,35.842122974942875,593
Liberia,2013,10,36.80348511134179,340
Liberia,2013,11,37.70050713289385,159
Liberia,2013,12,37.843691121755604,77
Liberia,2013,13,37.5407703403522,23
Liberia,2013,14,37.54446351883429,10
Liberia,2013,15,37.90098512706485,4
Liberia,2013,16,41.19970746520003,2
Liberia,2013,17,45.75,1
Liberia,2019,1,19.12861436450928,6408
Liberia,2019,2,22.483751623853816,5097
Liberia,2019,3,25.280838768928746,4001
Liberia,2019,4,27.766671882271883,3081
Liberia,2019,5,29.944629193159265,2285
Liberia,2019,6,31.81981646299736,1592
Liberia,2019,7,33.678138305036626,1064
Liberia,2019,8,35.02272879587819,618
Liberia,2019,9,36.00288316874098,330
Liberia,2019,10,37.65349086591419,174
Liberia,2019,11,38.687811493069404,76
Liberia,2019,12,39.75097866181513,23
Liberia,2019,13,39.60207213773268,8
Liberia,2019,14,37.845114980022565,4
Liberia,2019,15,37.223660897863,2
Liberia,2019,16,39.50437139449771,2
Madagascar,1992,1,18.944617236359804,4369
Madagascar,1992,2,21.181882428963974,3502
Madagascar,1992,3,23.330270433188268,2805
Madagascar,1992,4,25.331436283804457,2209
Madagascar,1992,5,27.25721647704353,1722
Madagascar,1992,6,29.14330642689481,1333
Madagascar,1992,7,31.03808736036029,1012
Madagascar,1992,8,32.7413994867023,747
Madagascar,1992,9,34.15663119456684,514
Madagascar,1992,10,35.71922202878081,336
Madagascar,1992,11,37.038408205823046,199
Madagascar,1992,12,38.46031555497089,107
Madagascar,1992,13,39.73667516381546,48
Madagascar,1992,14,39.399075914431265,15
Madagascar,1992,15,38.52589936446101,6
Madagascar,1992,16,39.93718270917476,4
Madagascar,1992,17,40.916666666666664,1
Madagascar,1992,18,43.333333333333336,1
Madagascar,1992,19,44.666666666666664,1
Madagascar,1997,1,19.154743352592167,5233
Madagascar,1997,2,21.392114035736572,4155
Madagascar,1997,3,23.534296808188905,3234
Madagascar,1997,4,25.561423920531535,2469
Madagascar,1997,5,27.530312904952357,1884
Madagascar,1997,6,29.313811192626346,1413
Madagascar,1997,7,31.171566940824746,1078
Madagascar,1997,8,32.99666361200021,825
Madagascar,1997,9,34.6761950333416,561
Madagascar,1997,10,36.05852996459267,376
Madagascar,1997,11,37.628933378086266,214
Madagascar,1997,12,38.23729918648656,113
Madagascar,1997,13,39.02488371650843,53
Madagascar,1997,14,39.5325480282628,28
Madagascar,1997,15,40.92166796529868,7
Madagascar,1997,16,41.40137134129847,4
Madagascar,1997,17,42.677536525818304,2
Madagascar,1997,18,44.62608766196393,2
Madagascar,1997,19,44.416666666666664,1
Madagascar,1997,20,46.833333333333336,1
Madagascar,2003,1,19.99932684143724,5845
Madagascar,2003,2,22.688997963262732,4593
Madagascar,2003,3,24.95891451095977,3314
Madagascar,2003,4,27.023005933853693,2302
Madagascar,2003,5,28.838250233582336,1621
Madagascar,2003,6,30.866902945305764,1126
Madagascar,2003,7,32.371333915142415,753
Madagascar,2003,8,34.18778527731815,514
Madagascar,2003,9,35.43311670349166,332
Madagascar,2003,10,36.663366361856504,198
Madagascar,2003,11,38.159590026963414,114
Madagascar,2003,12,39.81270789030919,56
Madagascar,2003,13,39.31232453051068,19
Madagascar,2003,14,40.684258749400854,8
Madagascar,2003,15,42.60048717410615,4
Madagascar,2008,1,19.732207060163493,12970
Madagascar,2008,2,22.522496917804137,10322
Madagascar,2008,3,25.022593921793632,7819
Madagascar,2008,4,27.206252209063695,5704
Madagascar,2008,5,29.210704660120637,4085
Madagascar,2008,6,31.125822622369146,2807
Madagascar,2008,7,32.801426793188185,1868
Madagascar,2008,8,34.48040981927887,1207
Madagascar,2008,9,35.78577836020692,771
Madagascar,2008,10,37.04162477016803,451
Madagascar,2008,11,38.25282437197969,248
Madagascar,2008,12,39.27915944276405,126
Madagascar,2008,13,40.12138691379046,51
Madagascar,2008,14,41.17327556078394,24
Madagascar,2008,15,41.73365971591761,7
Madagascar,2008,16,44.068969248206955,3
Madagascar,2008,17,47.916666666666664,1
Madagascar,2021,1,19.452106328746464,14317
Madagascar,2021,2,22.600460933978585,10934
Madagascar,2021,3,25.379705881569027,7854
Madagascar,2021,4,27.702163027832743,5331
Madagascar,2021,5,29.750031137034995,3555
Madagascar,2021,6,31.604202678405926,2334
Madagascar,2021,7,33.23059942077841,1490
Madagascar,2021,8,34.58958983491745,866
Madagascar,2021,9,35.94587235610788,490
Madagascar,2021,10,37.57812131548673,284
Madagascar,2021,11,38.844808479030696,145
Madagascar,2021,12,38.819945751369474,71
Madagascar,2021,13,38.720096198107576,29
Madagascar,2021,14,39.944668218515716,13
Madagascar,2021,15,40.3302812280832,6
Madagascar,2021,16,33.916666666666664,1
Malawi,1992,1,18.88348902386162,3718
Malawi,1992,2,21.426247553081662,3078
Malawi,1992,3,23.865547844959487,2527
Malawi,1992,4,26.233582389379308,2041
Malawi,1992,5,28.47119519490753,1587
Malawi,1992,6,30.781262772418398,1203
Malawi,1992,7,32.86671122041784,853
Malawi,1992,8,34.50361353086128,573
Malawi,1992,9,36.25449054345101,350
Malawi,1992,10,38.08389985781556,211
Malawi,1992,11,38.81555657000684,105
Malawi,1992,12,39.77080759818912,52
Malawi,1992,13,40.08869829933114,20
Malawi,1992,14,39.895938666702364,7
Malawi,1992,15,38.21699030924796,2
Malawi,1992,16,42.8224888827926,2
Malawi,1992,17,40.333333333333336,1
Malawi,2000,1,18.94802111651933,10337
Malawi,2000,2,21.491556859142996,8207
Malawi,2000,3,23.986818011414563,6379
Malawi,2000,4,26.432263864227533,4817
Malawi,2000,5,28.784962164935468,3633
Malawi,2000,6,31.14472139186813,2669
Malawi,2000,7,33.13834622502459,1814
Malawi,2000,8,35.09242862306036,1177
Malawi,2000,9,36.729405815081584,689
Malawi,2000,10,37.8816488258781,377
Malawi,2000,11,38.795410191185745,174
Malawi,2000,12,39.86671090291352,87
Malawi,2000,13,40.35544203121138,37
Malawi,2000,14,41.78689490678228,17
Malawi,2000,15,42.066048587985605,5
Malawi,2000,16,40.294185529337405,2
Malawi,2004,1,18.83506519313586,9298
Malawi,2004,2,21.40498817389596,7556
Malawi,2004,3,24.00011152396506,5839
Malawi,2004,4,26.55900069417026,4386
Malawi,2004,5,29.04300760523748,3164
Malawi,2004,6,31.363403437720137,2225
Malawi,2004,7,33.24428672906973,1467
Malawi,2004,8,35.09360615716676,945
Malawi,2004,9,36.744266658265154,547
Malawi,2004,10,38.34105521164374,277
Malawi,2004,11,39.5984216281894,116
Malawi,2004,12,40.28383177153746,46
Malawi,2004,13,40.118400267061325,10
Malawi,2004,14,39.45661314718116,5
Malawi,2004,15,41.583333333333336,1
Malawi,2004,16,43,1
Malawi,2010,1,18.846168026623662,18041
Malawi,2010,2,21.563503534115814,15172
Malawi,2010,3,24.17986686311528,12105
Malawi,2010,4,26.769554823768374,9190
Malawi,2010,5,29.318778840986237,6617
Malawi,2010,6,31.501557300209782,4596
Malawi,2010,7,33.57205983104721,2999
Malawi,2010,8,35.33632025263098,1790
Malawi,2010,9,36.93020956912629,983
Malawi,2010,10,38.070909531902224,484
Malawi,2010,11,39.31627562393244,200
Malawi,2010,12,39.93352557512437,80
Malawi,2010,13,41.54505189445138,24
Malawi,2010,14,41.723176003233434,12
Malawi,2010,15,42.21542168924753,4
Malawi,2010,16,43.55991720999883,3
Malawi,2010,17,44,1
Malawi,2016,1,18.98591399510488,18988
Malawi,2016,2,21.884057589925444,15211
Malawi,2016,3,24.76657476211688,11690
Malawi,2016,4,27.49309159510966,8499
Malawi,2016,5,29.98855073482379,5826
Malawi,2016,6,32.25411851991449,3651
Malawi,2016,7,34.08425960739171,2135
Malawi,2016,8,35.65681708437812,1164
Malawi,2016,9,37.235876224955994,540
Malawi,2016,10,38.7788119371846,240
Malawi,2016,11,39.26857339108825,86
Malawi,2016,12,40.22836418803833,33
Malawi,2016,13,40.4606512904548,7
Malawi,2016,14,43.71554836383625,3
Malawi,2016,15,43.416666666666664,1
Mali,1995,1,18.810809401138716,7935
Mali,1995,2,21.208726708624994,6727
Mali,1995,3,23.46907794138007,5674
Mali,1995,4,25.639512655242093,4691
Mali,1995,5,27.672913861301595,3806
Mali,1995,6,29.73724937705641,3007
Mali,1995,7,31.670730510086624,2248
Mali,1995,8,33.46082287815418,1595
Mali,1995,9,35.29267882810417,1060
Mali,1995,10,36.83766961648766,628
Mali,1995,11,38.275825625875534,337
Mali,1995,12,39.11596833347426,124
Mali,1995,13,39.63005631995166,56
Mali,1995,14,40.90766597359621,24
Mali,1995,15,38.8684986141609,5
Mali,1995,16,38.087723199602095,3
Mali,1995,17,35.583333333333336,1
Mali,2001,1,18.722323161291072,10379
Mali,2001,2,21.194327293077908,8721
Mali,2001,3,23.50179976753401,7251
Mali,2001,4,25.781606304216304,5988
Mali,2001,5,27.902759418431682,4789
Mali,2001,6,29.95023332568786,3742
Mali,2001,7,32.00848648208155,2823
Mali,2001,8,33.984498752964484,2038
Mali,2001,9,35.6365280081765,1295
Mali,2001,10,37.1617971252263,746
Mali,2001,11,38.36038703079853,388
Mali,2001,12,39.39261168090945,169
Mali,2001,13,40.57929415077879,50
Mali,2001,14,40.59232405440764,15
Mali,2001,15,40.94986358668241,8
Mali,2001,16,41.996346490070344,5
Mali,2006,1,18.699083679652993,11566
Mali,2006,2,21.189746109929217,9732
Mali,2006,3,23.50738062599055,8021
Mali,2006,4,25.737222180428777,6473
Mali,2006,5,27.91836438315579,5084
Mali,2006,6,30.01418476370249,3908
Mali,2006,7,32.035067340211306,2844
Mali,2006,8,33.861043847392956,1952
Mali,2006,9,35.35141429981884,1233
Mali,2006,10,37.042182117649006,755
Mali,2006,11,38.44648765169548,356
Mali,2006,12,39.376878587939416,161
Mali,2006,13,39.68915534819398,41
Mali,2006,14,41.6712706597484,12
Mali,2006,15,40,1
Mali,2006,16,42.083333333333336,1
Mali,2012,1,19.211518079472572,8480
Mali,2012,2,22.045490084819857,7101
Mali,2012,3,24.56516482357244,5705
Mali,2012,4,26.877034689451722,4368
Mali,2012,5,28.98633073273419,3150
Mali,2012,6,30.962834088963,2063
Mali,2012,7,32.47000350235666,1300
Mali,2012,8,34.102697319917134,788
Mali,2012,9,35.50568374209466,452
Mali,2012,10,36.89418697318563,241
Mali,2012,11,38.051553735516364,106
Mali,2012,12,40.05920965645936,35
Mali,2012,13,39.45569729253654,10
Mali,2012,14,39.238798933511774,3
Mali,2012,15,37.333333333333336,1
Mali,2018,1,19.172111532116666,8143
Mali,2018,2,21.89383850064595,6719
Mali,2018,3,24.370281379970752,5413
Mali,2018,4,26.639299347919536,4214
Mali,2018,5,28.805354832604422,3135
Mali,2018,6,30.83508780600787,2206
Mali,2018,7,32.72207503999601,1492
Mali,2018,8,34.536361957980425,954
Mali,2018,9,36.076610850563306,573
Mali,2018,10,37.51600563423172,307
Mali,2018,11,38.54466924750333,142
Mali,2018,12,39.32312327242401,55
Mali,2018,13,40.61289364217224,16
Mali,2018,14,40.623591873409076,7
Mali,2018,15,44.36338031616301,2
Mali,2018,16,48,1
Mauritania,2021,1,20.739140543789304,10039
Mauritania,2021,2,23.382668000544996,8157
Mauritania,2021,3,25.8892564163476,6437
Mauritania,2021,4,28.104741253819473,4932
Mauritania,2021,5,30.137809660722763,3631
Mauritania,2021,6,32.000641897092265,2546
Mauritania,2021,7,33.68718605880844,1697
Mauritania,2021,8,35.151012874418136,1067
Mauritania,2021,9,36.43175974075745,631
Mauritania,2021,10,37.379282189568144,345
Mauritania,2021,11,38.749051380098855,183
Mauritania,2021,12,39.431863380557246,83
Mauritania,2021,13,40.423547776644774,33
Mauritania,2021,14,42.60497690713088,8
Mauritania,2021,15,44.818503119650146,2
Mauritania,2021,16,46.33333333333334,1
Mauritania,2021,17,48.416666666666664,1
Mozambique,1997,1,18.90787975507155,6798
Mozambique,1997,2,21.620991603219764,5370
Mozambique,1997,3,24.055445441275282,4139
Mozambique,1997,4,26.324086825131864,3117
Mozambique,1997,5,28.637468871181543,2268
Mozambique,1997,6,30.656777301413506,1599
Mozambique,1997,7,32.347934984770184,1056
Mozambique,1997,8,34.00610748596003,657
Mozambique,1997,9,35.18371143958861,367
Mozambique,1997,10,36.29144049502525,220
Mozambique,1997,11,37.699075291636,94
Mozambique,1997,12,39.626864412136285,48
Mozambique,1997,13,39.36691580564101,13
Mozambique,1997,14,40.27491984344614,4
Mozambique,1997,15,42.01563716301689,2
Mozambique,2003,1,18.769935175918853,9732
Mozambique,2003,2,21.412665030664414,7706
Mozambique,2003,3,23.995933458041478,5959
Mozambique,2003,4,26.385111583144177,4529
Mozambique,2003,5,28.74023495405592,3359
Mozambique,2003,6,30.534212030429888,2327
Mozambique,2003,7,32.488120731407214,1599
Mozambique,2003,8,34.4297559035198,1024
Mozambique,2003,9,35.71489918825154,609
Mozambique,2003,10,37.03394305427377,337
Mozambique,2003,11,38.598795952838636,161
Mozambique,2003,12,39.73913386918218,69
Mozambique,2003,13,40.30257903156181,22
Mozambique,2003,14,39.70110707647404,7
Mozambique,2003,15,39.23659942776678,3
Mozambique,2011,1,19.166931163635013,10624
Mozambique,2011,2,22.096080479009025,8350
Mozambique,2011,3,24.864838632759717,6360
Mozambique,2011,4,27.5078332885254,4650
Mozambique,2011,5,29.91020144420174,3207
Mozambique,2011,6,31.945054230164313,2105
Mozambique,2011,7,33.77064642402987,1300
Mozambique,2011,8,35.16841309790415,707
Mozambique,2011,9,36.66661784514945,380
Mozambique,2011,10,38.224909979972544,176
Mozambique,2011,11,39.3196451988951,78
Mozambique,2011,12,38.1346806632831,25
Mozambique,2011,13,39.43798831668553,14
Mozambique,2011,14,39.30497676487895,5
Mozambique,2011,15,42.869407809006226,3
Mozambique,2022,1,18.98540785325502,9956
Mozambique,2022,2,22.16403162099496,7773
Mozambique,2022,3,25.13586951829734,5754
Mozambique,2022,4,28.00394525787362,4036
Mozambique,2022,5,30.435771111706586,2675
Mozambique,2022,6,32.50817251930897,1666
Mozambique,2022,7,34.250626815998956,987
Mozambique,2022,8,35.82783107603903,560
Mozambique,2022,9,37.62457379603865,283
Mozambique,2022,10,39.81220768295673,131
Mozambique,2022,11,40.861178100555954,55
Mozambique,2022,12,40.66622492611243,17
Mozambique,2022,13,41.12479982008351,5
Mozambique,2022,14,38.333333333333336,1
Mozambique,2022,15,41.833333333333336,1
Namibia,1992,1,20.537731782291424,3710
Namibia,1992,2,23.415594055856623,2736
Namibia,1992,3,25.906080253928184,2094
Namibia,1992,4,28.21849759923419,1527
Namibia,1992,5,30.293875178283926,1106
Namibia,1992,6,32.30014931594218,814
Namibia,1992,7,34.361406580473336,563
Namibia,1992,8,36.0090232304522,363
Namibia,1992,9,37.25496946033926,232
Namibia,1992,10,38.14300960782808,123
Namibia,1992,11,39.62873246657551,62
Namibia,1992,12,40.61447227971914,29
Namibia,1992,13,40.54090426585892,8
Namibia,1992,14,40.4375,4
Namibia,1992,15,44.333333333333336,1
Namibia,2000,1,20.723991635557383,4780
Namibia,2000,2,24.044640557573135,3476
Namibia,2000,3,26.71738901929629,2426
Namibia,2000,4,29.010951186225828,1619
Namibia,2000,5,30.945448108003937,1023
Namibia,2000,6,33.037122201389735,693
Namibia,2000,7,34.75750616057605,437
Namibia,2000,8,36.11363509438946,241
Namibia,2000,9,37.316978568605414,133
Namibia,2000,10,38.87000136818712,71
Namibia,2000,11,39.496469928822854,31
Namibia,2000,12,37.63601503734573,9
Namibia,2000,13,40.15720456720981,4
Namibia,2000,14,37.75,1
Namibia,2000,15,40.333333333333336,1
Namibia,2000,16,42.833333333333336,1
Namibia,2006,1,20.862701070842785,6636
Namibia,2006,2,24.261206577407588,4730
Namibia,2006,3,27.187850909207,3142
Namibia,2006,4,29.560522815898167,2031
Namibia,2006,5,31.54575659036316,1273
Namibia,2006,6,33.34899344230779,800
Namibia,2006,7,35.063485794323434,454
Namibia,2006,8,36.437936034106386,237
Namibia,2006,9,38.02871278513553,130
Namibia,2006,10,39.4693828925116,60
Namibia,2006,11,41.03955722009392,20
Namibia,2006,12,41.33043381945022,6
Namibia,2006,13,41.013783317384,3
Namibia,2013,1,21.076655217252483,6453
Namibia,2013,2,24.906331185800877,4611
Namibia,2013,3,27.801584672952,2981
Namibia,2013,4,29.97856694521474,1788
Namibia,2013,5,31.974854747834613,1043
Namibia,2013,6,33.97441632885433,600
Namibia,2013,7,35.30195066228811,322
Namibia,2013,8,37.12000000237783,175
Namibia,2013,9,37.72635685068514,66
Namibia,2013,10,38.88452139201219,34
Namibia,2013,11,39.94918148060583,12
Namibia,2013,12,40.02767379409906,4
Namibia,2013,13,35.75,1
Niger,1992,1,17.989064961012335,5068
Niger,1992,2,20.29471382343429,4350
Niger,1992,3,22.493415226768622,3646
Niger,1992,4,24.684259364128664,2978
Niger,1992,5,26.744477205553338,2378
Niger,1992,6,28.85557466401483,1832
Niger,1992,7,30.98171720855681,1348
Niger,1992,8,32.93195080248716,934
Niger,1992,9,34.82612248004695,611
Niger,1992,10,36.365576201983785,375
Niger,1992,11,37.78262279975784,184
Niger,1992,12,39.28388428840478,86
Niger,1992,13,39.73528256898839,34
Niger,1992,14,42.32950594230502,13
Niger,1992,15,43.47416687021902,3
Niger,1992,16,42.75,1
Niger,1998,1,18.00691934438575,5921
Niger,1998,2,20.369649148037603,4986
Niger,1998,3,22.699494521783723,4226
Niger,1998,4,25.03099691281973,3597
Niger,1998,5,27.28018469254529,2957
Niger,1998,6,29.440227754615776,2377
Niger,1998,7,31.467070956658475,1800
Niger,1998,8,33.35032126378772,1298
Niger,1998,9,35.047219004946,833
Niger,1998,10,36.889009843024795,495
Niger,1998,11,38.02273015493923,235
Niger,1998,12,39.430336484035315,101
Niger,1998,13,40.912846637746796,41
Niger,1998,14,40.186174192774,13
Niger,1998,15,42.020919215225895,6
Niger,1998,16,46.66666666666666,2
Niger,2006,1,18.222316458296252,7205
Niger,2006,2,20.639671024839057,6191
Niger,2006,3,22.89436520137422,5192
Niger,2006,4,25.133996925768958,4295
Niger,2006,5,27.305371283449198,3435
Niger,2006,6,29.435156868858282,2672
Niger,2006,7,31.428666777840768,1989
Niger,2006,8,33.445145614789574,1422
Niger,2006,9,35.03010436363422,931
Niger,2006,10,36.304871374793365,563
Niger,2006,11,37.267954731600724,281
Niger,2006,12,38.08531624358392,123
Niger,2006,13,38.04178691377472,45
Niger,2006,14,39.21447586515183,21
Niger,2006,15,40.117139566956446,9
Niger,2006,16,40.09661302633383,3
Niger,2006,17,48.666666666666664,1
Niger,2012,1,18.614245460131045,9209
Niger,2012,2,20.999376133409505,8068
Niger,2012,3,23.324511476509475,6799
Niger,2012,4,25.526843987758838,5605
Niger,2012,5,27.650413426310276,4488
Niger,2012,6,29.625980378455196,3444
Niger,2012,7,31.607024625537736,2509
Niger,2012,8,33.47478973945121,1706
Niger,2012,9,35.09280443936399,1098
Niger,2012,10,36.459889345204644,642
Niger,2012,11,37.90913613148404,360
Niger,2012,12,39.55191783182203,176
Niger,2012,13,39.15145178566918,46
Niger,2012,14,39.527858332585524,22
Niger,2012,15,39.361260207483454,9
Niger,2012,16,39.221005350866264,2
Nigeria,1990,1,19.20191578019929,6477
Nigeria,1990,2,21.582563154567517,5451
Nigeria,1990,3,23.825726498698675,4467
Nigeria,1990,4,25.8813069275641,3565
Nigeria,1990,5,27.89661636100301,2746
Nigeria,1990,6,29.797449997183165,2005
Nigeria,1990,7,31.7792586711686,1408
Nigeria,1990,8,33.65268140236137,932
Nigeria,1990,9,34.84636458492277,546
Nigeria,1990,10,36.46278747005737,301
Nigeria,1990,11,38.187191799652524,128
Nigeria,1990,12,37.8867006542113,62
Nigeria,1990,13,38.98698070763286,27
Nigeria,1990,14,37.49008567167617,6
